"Year","Month","Day","Period","G1","G2"
2030,1,28,16,0.098442342,0.339580923
2030,1,28,17,0.642772475,0.200273395
2030,1,28,18,0.123006806,0.744773101
2030,1,28,19,0.134067376,0.16413792
2030,1,28,20,0.059094166,0.040997689
2030,1,28,21,0.714275297,0.637345716
2030,1,28,22,0.832110582,0.39425571
2030,1,28,23,0.129010508,0.799587081
2030,1,29,0,0.985335755,0.805656597
2030,1,29,1,0.335234096,0.386967499
2030,1,29,2,0.157378221,0.15600746
2030,1,29,3,0.675002166,0.472703348
2030,1,29,4,0.417373253,0.869825199
2030,1,29,5,0.800408174,0.868830315
2030,1,29,6,0.017951232,0.105151318
2030,1,29,7,0.128817871,0.879405014
2030,1,29,8,0.143704521,0.410788137
2030,1,29,9,0.69399133,0.768365003
2030,1,29,10,0.161498771,0.488518571
2030,1,29,11,0.440116708,0.323861375
2030,1,29,12,0.256724158,0.512687519
2030,1,29,13,0.264328766,0.787007293
2030,1,29,14,0.633995894,0.637338702
2030,1,29,15,0.324150943,0.560764514
2030,1,29,16,0.095671497,0.503220701
2030,1,29,17,0.099306997,0.100276409
2030,1,29,18,0.279236348,0.794913906
2030,1,29,19,0.468366374,0.84556771
2030,1,29,20,0.589198332,0.804416928
2030,1,29,21,0.839875467,0.812071925
2030,1,29,22,0.26908956,0.695158064
2030,1,29,23,0.455678247,0.539640062
2030,1,30,0,0.710339655,0.416271256
2030,1,30,1,0.512678517,0.719646714
2030,1,30,2,0.07919965,0.060007852
2030,1,30,3,0.355867694,0.588237927
2030,1,30,4,0.231163416,0.389093795
2030,1,30,5,0.826247751,0.93577318
2030,1,30,6,0.821191625,0.441754257
2030,1,30,7,0.107062622,0.41772181
2030,1,30,8,0.952381922,0.444156217
2030,1,30,9,0.499958747,0.726466919
2030,1,30,10,0.490229747,0.140881777
2030,1,30,11,0.683079174,0.259143772
2030,1,30,12,0.525159014,0.95365398
2030,1,30,13,0.476018265,0.085460838
2030,1,30,14,0.917094885,0.13938195
2030,1,30,15,0.646206833,0.469154117
2030,1,30,16,0.713457941,0.117270628
2030,1,30,17,0.157040611,0.447825785
2030,1,30,18,0.635584556,0.170540112
2030,1,30,19,0.382661808,0.893429962
2030,1,30,20,0.862113828,0.942477567
2030,1,30,21,0.527558329,0.843992271
2030,1,30,22,0.321336043,0.024012286
2030,1,30,23,0.753717018,0.873924489
2030,1,31,0,0.097438643,0.635138361
2030,1,31,1,0.555303826,0.12946683
2030,1,31,2,0.643356405,0.035463547
2030,1,31,3,0.061581093,0.611505278
2030,1,31,4,0.612544579,0.508240477
2030,1,31,5,0.579643485,0.606794253
2030,1,31,6,0.580674424,0.076367251
2030,1,31,7,0.051194461,0.826765012
2030,1,31,8,0.801394468,0.973069791
2030,1,31,9,0.108140056,0.571414991
2030,1,31,10,0.012581993,0.461638391
2030,1,31,11,0.4510969,0.658377652
2030,1,31,12,0.058344371,0.826902061
2030,1,31,13,0.768804206,0.126698495
2030,1,31,14,0.595695467,0.827252329
2030,1,31,15,0.923672869,0.589262962
2030,1,31,16,0.688846344,0.093183422
2030,1,31,17,0.792480013,0.569973052
2030,1,31,18,0.489506965,0.223907942
2030,1,31,19,0.102645409,0.266756463
2030,1,31,20,0.585303553,0.574127477
2030,1,31,21,0.463863689,0.554914885
2030,1,31,22,0.574519963,0.891132198
2030,1,31,23,0.463852734,0.758427355
2030,2,1,0,0.669147415,0.575060113
2030,2,1,1,0.044944356,0.420113979
2030,2,1,2,0.261009883,0.320863375
2030,2,1,3,0.686940443,0.325621598
2030,2,1,4,0.08601166,0.769153717
2030,2,1,5,0.920424234,0.571440095
2030,2,1,6,0.125136128,0.020690686
2030,2,1,7,0.57391388,0.182300961
2030,2,1,8,0.961889415,0.602200296
2030,2,1,9,0.937541334,0.893184268
2030,2,1,10,0.628296194,0.863946226
2030,2,1,11,0.482902168,0.879861338
2030,2,1,12,0.299375631,0.1772065
2030,2,1,13,0.925841469,0.050834169
2030,2,1,14,0.884540219,0.001285027
2030,2,1,15,0.406914849,0.614862272
2030,2,1,16,0.748865243,0.798491192
2030,2,1,17,0.782915716,0.653555984
2030,2,1,18,0.18404697,0.309032805
2030,2,1,19,0.821151444,0.722911774
2030,2,1,20,0.88672787,0.008672854
2030,2,1,21,0.293150387,0.213609121
2030,2,1,22,0.727154458,0.497154155
2030,2,1,23,0.392226147,0.782732312
2030,2,2,0,0.482517077,0.533801475
2030,2,2,1,0.081714489,0.322175363
2030,2,2,2,0.842034489,0.502594112
2030,2,2,3,0.000222294,0.494859961
2030,2,2,4,0.910898201,0.692876082
2030,2,2,5,0.04337325,0.944923743
2030,2,2,6,0.873727834,0.518128186
2030,2,2,7,0.150500499,0.371221203
2030,2,2,8,0.432653567,0.187120507
2030,2,2,9,0.475747446,0.005823514
2030,2,2,10,0.739256306,0.221352454
2030,2,2,11,0.408634367,0.375965579
2030,2,2,12,0.119416061,0.181729147
2030,2,2,13,0.489499144,0.250746782
2030,2,2,14,0.575770485,0.479873272
2030,2,2,15,0.308096038,0.036875785
2030,2,2,16,0.277684833,0.278307304
2030,2,2,17,0.573431456,0.346608834
2030,2,2,18,0.261229303,0.799922671
2030,2,2,19,0.330442984,0.774580587
2030,2,2,20,0.089604521,0.305512349
2030,2,2,21,0.368911829,0.516625064
2030,2,2,22,0.451962336,0.142245715
2030,2,2,23,0.991658245,0.597759142
2030,2,3,0,0.233904415,0.608632695
2030,2,3,1,0.752257029,0.809379526
2030,2,3,2,0.762219581,0.286925757
2030,2,3,3,0.018109072,0.668590809
2030,2,3,4,0.260097918,0.265887257
2030,2,3,5,0.890059405,0.222105473
2030,2,3,6,0.195223349,0.786716465
2030,2,3,7,0.216341174,0.99019678
2030,2,3,8,0.954654818,0.389907401
2030,2,3,9,0.804674802,0.942562248
2030,2,3,10,0.325433312,0.075190546
2030,2,3,11,0.010727499,0.390490248
2030,2,3,12,0.302832439,0.383899895
2030,2,3,13,0.160965683,0.274739242
2030,2,3,14,0.876015103,0.564668524
2030,2,3,15,0.84799692,0.776433654
2030,2,3,16,0.237271437,0.84808902
2030,2,3,17,0.086019192,0.409668898
2030,2,3,18,0.730580728,0.732652468
2030,2,3,19,0.323626982,0.329708304
2030,2,3,20,0.673489407,0.954135582
2030,2,3,21,0.523031983,0.034308694
2030,2,3,22,0.213881272,0.610541083
2030,2,3,23,0.570957047,0.130013855
2030,2,4,0,0.154620747,0.058465798
2030,2,4,1,0.376019754,0.160937782
2030,2,4,2,0.642623334,0.982824089
2030,2,4,3,0.193309219,0.953528192
2030,2,4,4,0.240654961,0.88485912
2030,2,4,5,0.02207829,0.036220289
2030,2,4,6,0.737070032,0.731138264
2030,2,4,7,0.477952177,0.273765834
2030,2,4,8,0.809048676,0.928730445
2030,2,4,9,0.119936437,0.9353998
2030,2,4,10,0.840987176,0.328075391
2030,2,4,11,0.296472041,0.308592183
2030,2,4,12,0.970165877,0.093590598
2030,2,4,13,0.060891052,0.842843564
2030,2,4,14,0.672699953,0.032362293
2030,2,4,15,0.11703925,0.587362866
2030,2,4,16,0.94869232,0.657767874
2030,2,4,17,0.955202833,0.302780536
2030,2,4,18,0.746877127,0.792430307
2030,2,4,19,0.802170283,0.290893252
2030,2,4,20,0.154859145,0.723939278
2030,2,4,21,0.891221987,0.127539829
2030,2,4,22,0.523568454,0.674994605
2030,2,4,23,0.39942429,0.508384014
2030,2,5,0,0.264351577,0.878004863
2030,2,5,1,0.86276817,0.854838243
2030,2,5,2,0.294760111,0.781993955
2030,2,5,3,0.656550929,0.617076688
2030,2,5,4,0.679085675,0.802631906
2030,2,5,5,0.13425921,0.008187968
2030,2,5,6,0.644723364,0.274699784
2030,2,5,7,0.862810368,0.025224779
2030,2,5,8,0.745751147,0.221195798
2030,2,5,9,0.506130535,0.610810009
2030,2,5,10,0.320366016,0.21636931
2030,2,5,11,0.707595617,0.804938056
2030,2,5,12,0.244581749,0.866836458
2030,2,5,13,0.568943849,0.064169224
2030,2,5,14,0.738463916,0.987347128
2030,2,5,15,0.14138905,0.264079531
2030,2,5,16,0.716840513,0.042838287
2030,2,5,17,0.966727353,0.294275757
2030,2,5,18,0.568214233,0.272995935
2030,2,5,19,0.821465926,0.350837232
2030,2,5,20,0.287652394,0.900710714
2030,2,5,21,0.639270806,0.750189716
2030,2,5,22,0.913460802,0.918736484
2030,2,5,23,0.737022198,0.970727916
2030,2,6,0,0.098049198,0.706961413
2030,2,6,1,0.664835567,0.409597245
2030,2,6,2,0.141061345,0.847447177
2030,2,6,3,0.556373462,0.257889933
2030,2,6,4,0.204828305,0.736040316
2030,2,6,5,0.908613995,0.349105627
2030,2,6,6,0.988887538,0.365127207
2030,2,6,7,0.277293806,0.457234135
2030,2,6,8,0.281448804,0.121107615
2030,2,6,9,0.383456715,0.492173817
2030,2,6,10,0.856790309,0.025512039
2030,2,6,11,0.417763076,0.191237852
2030,2,6,12,0.916491715,0.107130173
2030,2,6,13,0.433142873,0.450567188
2030,2,6,14,0.406446869,0.344026559
2030,2,6,15,0.143691205,0.365234313
2030,2,6,16,0.005339231,0.694737205
2030,2,6,17,0.670018693,0.04781611
2030,2,6,18,0.53879643,0.435118572
2030,2,6,19,0.818203762,0.330868976
2030,2,6,20,0.944931963,0.012261335
2030,2,6,21,0.128360122,0.367831209
2030,2,6,22,0.561286571,0.950047884
2030,2,6,23,0.239385367,0.05214925
2030,2,7,0,0.660346934,0.035021021
2030,2,7,1,0.215656313,0.399409997
2030,2,7,2,0.926604822,0.546352474
2030,2,7,3,0.361794791,0.453624637
2030,2,7,4,0.412324976,0.904922831
2030,2,7,5,0.409245308,0.274186412
2030,2,7,6,0.248030953,0.742093164
2030,2,7,7,0.601984053,0.368758905
2030,2,7,8,0.265130089,0.799172805
2030,2,7,9,0.866003385,0.819730756
2030,2,7,10,0.070595623,0.37775963
2030,2,7,11,0.917437278,0.35278963
2030,2,7,12,0.432118722,0.908795427
2030,2,7,13,0.843317734,0.140679113
2030,2,7,14,0.265027576,0.894260053
2030,2,7,15,0.315807187,0.611058679
2030,2,7,16,0.048265082,0.982578305
2030,2,7,17,0.632379887,0.37849044
2030,2,7,18,0.754989665,0.78862767
2030,2,7,19,0.195196384,0.870319025
2030,2,7,20,0.62517942,0.641751946
2030,2,7,21,0.626377081,0.666610441
2030,2,7,22,0.71976743,0.550990952
2030,2,7,23,0.004736602,0.774127671
2030,2,8,0,0.547241851,0.453859767
2030,2,8,1,0.707917664,0.15259021
2030,2,8,2,0.865564504,0.418836266
2030,2,8,3,0.472657924,0.299301812
2030,2,8,4,0.210971011,0.935380693
2030,2,8,5,0.489681683,0.425467164
2030,2,8,6,0.996309726,0.060049085
2030,2,8,7,0.883026647,0.377457045
2030,2,8,8,0.863471208,0.153138725
2030,2,8,9,0.068478902,0.38788108
2030,2,8,10,0.585452717,0.572619416
2030,2,8,11,0.175367985,0.735373205
2030,2,8,12,0.962138242,0.511411657
2030,2,8,13,0.701938774,0.022908232
2030,2,8,14,0.434664282,0.681818597
2030,2,8,15,0.69184047,0.874324586
2030,2,8,16,0.599550579,0.945863189
2030,2,8,17,0.481320328,0.582188379
2030,2,8,18,0.979277533,0.860789524
2030,2,8,19,0.182683584,0.937603151
2030,2,8,20,0.826451988,0.21061128
2030,2,8,21,0.109640838,0.339992201
2030,2,8,22,0.362392871,0.067301925
2030,2,8,23,0.752160544,0.144434947
2030,2,9,0,0.706944552,0.302795336
2030,2,9,1,0.755632424,0.811943013
2030,2,9,2,0.427593144,0.022608983
2030,2,9,3,0.735514781,0.239276426
2030,2,9,4,0.306182206,0.608376217
2030,2,9,5,0.072668784,0.100756489
2030,2,9,6,0.173591272,0.285030693
2030,2,9,7,0.79101696,0.017133996
2030,2,9,8,0.19536175,0.574357598
2030,2,9,9,0.683130942,0.119677888
2030,2,9,10,0.043868273,0.237217176
2030,2,9,11,0.908530076,0.430237483
2030,2,9,12,0.768502654,0.59093661
2030,2,9,13,0.708115726,0.608303485
2030,2,9,14,0.593155692,0.619787027
2030,2,9,15,0.228768803,0.679578726
2030,2,9,16,0.438998986,0.981742005
2030,2,9,17,0.301689012,0.819210631
2030,2,9,18,0.880831979,0.718995629
2030,2,9,19,0.248653263,0.50386385
2030,2,9,20,0.533368943,0.69600492
2030,2,9,21,0.563630902,0.150503342
2030,2,9,22,0.178207751,0.845054087
2030,2,9,23,0.762606365,0.429144994
2030,2,10,0,0.367850698,0.799118043
2030,2,10,1,0.924619651,0.774103563
2030,2,10,2,0.186162588,0.626639846
2030,2,10,3,0.270452966,0.315184885
2030,2,10,4,0.054221277,0.436589767
2030,2,10,5,0.135379484,0.402231195
2030,2,10,6,0.538283358,0.037016977
2030,2,10,7,0.357981863,0.700208793
2030,2,10,8,0.14107755,0.895413984
2030,2,10,9,0.998247452,0.170334866
2030,2,10,10,0.742302511,0.57797296
2030,2,10,11,0.898800745,0.586408395
2030,2,10,12,0.399446888,0.442500178
2030,2,10,13,0.859705646,0.914784103
2030,2,10,14,0.873741169,0.361057146
2030,2,10,15,0.619932792,0.202835178
2030,2,10,16,0.148028542,0.898184186
2030,2,10,17,0.832671116,0.604882673
2030,2,10,18,0.76377943,0.367766293
2030,2,10,19,0.863645362,0.5373787
2030,2,10,20,0.471371677,0.826553875
2030,2,10,21,0.687653271,0.742305123
2030,2,10,22,0.818352265,0.937277074
2030,2,10,23,0.768898767,0.33242558
2030,2,11,0,0.810942184,0.978644108
2030,2,11,1,0.329215637,0.318869328
2030,2,11,2,0.428727676,0.707556993
2030,2,11,3,0.991739353,0.11469606
2030,2,11,4,0.049628743,0.387650564
2030,2,11,5,0.460894301,0.927337235
2030,2,11,6,0.308809758,0.495720773
2030,2,11,7,0.422511115,0.538315701
2030,2,11,8,0.352603598,0.155583056
2030,2,11,9,0.023292932,0.350691463
2030,2,11,10,0.007781437,0.58734659
2030,2,11,11,0.154280148,0.446877893
2030,2,11,12,0.582522058,0.112662407
2030,2,11,13,0.910222357,0.629719599
2030,2,11,14,0.75913855,0.692054636
2030,2,11,15,0.276632639,0.183076013
2030,2,11,16,0.158402318,0.147420194
2030,2,11,17,0.363216391,0.869207487
2030,2,11,18,0.978224149,0.3416203
2030,2,11,19,0.018673386,0.755783135
2030,2,11,20,0.512668942,0.121171014
2030,2,11,21,0.018508389,0.944745656
2030,2,11,22,0.792621135,0.6338731
2030,2,11,23,0.745969735,0.652802162
2030,2,12,0,0.632425285,0.857495226
2030,2,12,1,0.322666821,0.306270073
2030,2,12,2,0.042133787,0.32020202
2030,2,12,3,0.60947791,0.302268084
2030,2,12,4,0.849074664,0.815560958
2030,2,12,5,0.398497322,0.616885398
2030,2,12,6,0.263829797,0.120074255
2030,2,12,7,0.438475134,0.194884064
2030,2,12,8,0.734347068,0.612869462
2030,2,12,9,0.974287003,0.233913617
2030,2,12,10,0.557364266,0.710551112
2030,2,12,11,0.587931177,0.598218811
2030,2,12,12,0.878511097,0.899716677
2030,2,12,13,0.085261254,0.785535403
2030,2,12,14,0.554730873,0.42250941
2030,2,12,15,0.3850348,0.53823483
2030,2,12,16,0.594445177,0.5734593
2030,2,12,17,0.020145232,0.497424798
2030,2,12,18,0.809444352,0.336271959
2030,2,12,19,0.931083401,0.609808649
2030,2,12,20,0.186349901,0.104811627
2030,2,12,21,0.300505193,0.092798297
2030,2,12,22,0.022778482,0.966217851
2030,2,12,23,0.384274083,0.923981856
2030,2,13,0,0.556566242,0.329901665
2030,2,13,1,0.255229168,0.855987061
2030,2,13,2,0.619051918,0.683232483
2030,2,13,3,0.432972923,0.94767647
2030,2,13,4,0.090044996,0.792871485
2030,2,13,5,0.118863526,0.957818287
2030,2,13,6,0.003397505,0.842151015
2030,2,13,7,0.915394658,0.368559109
2030,2,13,8,0.939991241,0.6948561
2030,2,13,9,0.927075576,0.807828457
2030,2,13,10,0.412534954,0.646598083
2030,2,13,11,0.591541672,0.625777705
2030,2,13,12,0.413245402,0.659130543
2030,2,13,13,0.031682908,0.567448571
2030,2,13,14,0.51712976,0.731195541
2030,2,13,15,0.939271433,0.021377815
2030,2,13,16,0.100901782,0.762727988
2030,2,13,17,0.509285325,0.470511278
2030,2,13,18,0.68093744,0.342251128
2030,2,13,19,0.343923712,0.391564984
2030,2,13,20,0.954855575,0.717643056
2030,2,13,21,0.877739136,0.880670428
2030,2,13,22,0.922077075,0.703438342
2030,2,13,23,0.059899032,0.464274078
2030,2,14,0,0.909400098,0.671138759
2030,2,14,1,0.141959226,0.659634009
2030,2,14,2,0.456055062,0.241407957
2030,2,14,3,0.392913279,0.853180971
2030,2,14,4,0.77393369,0.321491626
2030,2,14,5,0.997427426,0.356313534
2030,2,14,6,0.258228596,0.560235162
2030,2,14,7,0.207490172,0.991542374
2030,2,14,8,0.503894418,0.109321476
2030,2,14,9,0.041835433,0.875224389
2030,2,14,10,0.673014529,0.772888119
2030,2,14,11,0.160633719,0.60418813
2030,2,14,12,0.553023394,0.115502636
2030,2,14,13,0.833848362,0.796201029
2030,2,14,14,0.541639816,0.111614726
2030,2,14,15,0.677309871,0.7976941
2030,2,14,16,0.0710115,0.926872382
2030,2,14,17,0.869215268,0.143584044
2030,2,14,18,0.151516508,0.561734668
2030,2,14,19,0.111993842,0.406055221
2030,2,14,20,0.872233648,0.922554392
2030,2,14,21,0.45113259,0.603468312
2030,2,14,22,0.834073941,0.359410271
2030,2,14,23,0.517615135,0.603777171
2030,2,15,0,0.651916314,0.416908621
2030,2,15,1,0.171698445,0.072009225
2030,2,15,2,0.905379782,0.183407949
2030,2,15,3,0.437432879,0.0842297
2030,2,15,4,0.198220395,0.106725977
2030,2,15,5,0.607183699,0.508796192
2030,2,15,6,0.031135232,0.615257758
2030,2,15,7,0.110269042,0.370577351
2030,2,15,8,0.167319525,0.246864002
2030,2,15,9,0.144210387,0.646349026
2030,2,15,10,0.717866466,0.195314909
2030,2,15,11,0.375815929,0.172109982
2030,2,15,12,0.857371907,0.83884424
2030,2,15,13,0.044393177,0.01323518
2030,2,15,14,0.00135069,0.779178612
2030,2,15,15,0.315428474,0.485424672
2030,2,15,16,0.339858941,0.509495995
2030,2,15,17,0.633266694,0.487243198
2030,2,15,18,0.649054264,0.086354188
2030,2,15,19,0.213129694,0.915778532
2030,2,15,20,0.40295769,0.645742737
2030,2,15,21,0.285703813,0.510466835
2030,2,15,22,0.002175875,0.792386822
2030,2,15,23,0.019420811,0.529242923
2030,2,16,0,0.590290308,0.077390419
2030,2,16,1,0.534922943,0.785309312
2030,2,16,2,0.118327538,0.709224073
2030,2,16,3,0.272124977,0.240953838
2030,2,16,4,0.595797014,0.192565117
2030,2,16,5,0.091689838,0.059533822
2030,2,16,6,0.697898266,0.168745291
2030,2,16,7,0.237767076,0.14689702
2030,2,16,8,0.390475737,0.46888821
2030,2,16,9,0.96642883,0.717291209
2030,2,16,10,0.231572864,0.097700967
2030,2,16,11,0.517736736,0.186881442
2030,2,16,12,0.087311111,0.991809036
2030,2,16,13,0.547777791,0.021552799
2030,2,16,14,0.353213149,0.052722155
2030,2,16,15,0.147664562,0.038745726
2030,2,16,16,0.539230668,0.699777428
2030,2,16,17,0.209260874,0.822877961
2030,2,16,18,0.271187271,0.532433606
2030,2,16,19,0.946021596,0.394719692
2030,2,16,20,0.229018137,0.470153498
2030,2,16,21,0.478100196,0.186091216
2030,2,16,22,0.705753862,0.282336597
2030,2,16,23,0.149157985,0.74510448
2030,2,17,0,0.768660098,0.415426021
2030,2,17,1,0.394229213,0.481567864
2030,2,17,2,0.480701439,0.525615505
2030,2,17,3,0.274862961,0.783117613
2030,2,17,4,0.73781153,0.529716002
2030,2,17,5,0.8043614,0.509641797
2030,2,17,6,0.400793426,0.575502237
2030,2,17,7,0.314222289,0.376434789
2030,2,17,8,0.274620108,0.028981444
2030,2,17,9,0.438999466,0.419585152
2030,2,17,10,0.1598025,0.183835803
2030,2,17,11,0.784916195,0.250594657
2030,2,17,12,0.083620058,0.817101133
2030,2,17,13,0.76853337,0.716978482
2030,2,17,14,0.694739127,0.311055471
2030,2,17,15,0.789894019,0.61994594
2030,2,17,16,0.834827942,0.151709571
2030,2,17,17,0.128298418,0.345259938
2030,2,17,18,0.185216919,0.284383679
2030,2,17,19,0.931839202,0.234270313
2030,2,17,20,0.122019019,0.814128645
2030,2,17,21,0.168254609,0.098150327
2030,2,17,22,0.719101964,0.908181535
2030,2,17,23,0.530166586,0.505449998
2030,2,18,0,0.143113452,0.720061399
2030,2,18,1,0.586624798,0.076159634
2030,2,18,2,0.784956914,0.12414808
2030,2,18,3,0.641848692,0.205977208
2030,2,18,4,0.222441771,0.227310979
2030,2,18,5,0.681403737,0.902485208
2030,2,18,6,0.686952989,0.042223462
2030,2,18,7,0.713132544,0.588158315
2030,2,18,8,0.223435549,0.189382776
2030,2,18,9,0.865984327,0.390121212
2030,2,18,10,0.257691007,0.765902438
2030,2,18,11,0.384008631,0.920638265
2030,2,18,12,0.35671244,0.922186697
2030,2,18,13,0.81085224,0.44573679
2030,2,18,14,0.479496737,0.608329896
2030,2,18,15,0.40150169,0.046691541
2030,2,18,16,0.705206467,0.828751593
2030,2,18,17,0.49098873,0.341725411
2030,2,18,18,0.00993182,0.252317035
2030,2,18,19,0.083923823,0.155894497
2030,2,18,20,0.975880299,0.387848156
2030,2,18,21,0.59699447,0.773917013
2030,2,18,22,0.254841926,0.458655149
2030,2,18,23,0.633574388,0.763351051
2030,2,19,0,0.72099446,0.666105407
2030,2,19,1,0.287031021,0.652304611
2030,2,19,2,0.340725676,0.831079458
2030,2,19,3,0.307279151,0.656919506
2030,2,19,4,0.561148556,0.813383595
2030,2,19,5,0.385955827,0.706227857
2030,2,19,6,0.319619104,0.023445701
2030,2,19,7,0.730411427,0.824217419
2030,2,19,8,0.762748876,0.05267756
2030,2,19,9,0.618822661,0.768602601
2030,2,19,10,0.884058955,0.531735156
2030,2,19,11,0.487257126,0.5070303
2030,2,19,12,0.273374612,0.070319988
2030,2,19,13,0.828100431,0.418289764
2030,2,19,14,0.460222569,0.929463155
2030,2,19,15,0.978789457,0.762253501
2030,2,19,16,0.315123598,0.923596674
2030,2,19,17,0.610780739,0.708616347
2030,2,19,18,0.175477391,0.493747397
2030,2,19,19,0.879498486,0.998198196
2030,2,19,20,0.264906691,0.959897386
2030,2,19,21,0.624077053,0.51238785
2030,2,19,22,0.783879127,0.795956371
2030,2,19,23,0.111696454,0.890440376
2030,2,20,0,0.774238504,0.134436929
2030,2,20,1,0.661558024,0.537578135
2030,2,20,2,0.481608177,0.36741235
2030,2,20,3,0.588648403,0.072571513
2030,2,20,4,0.054041813,0.390685177
2030,2,20,5,0.372448795,0.3477305
2030,2,20,6,0.569848823,0.333573156
2030,2,20,7,0.432401,0.186397778
2030,2,20,8,0.29936656,0.555610984
2030,2,20,9,0.220197969,0.37623697
2030,2,20,10,0.231849772,0.494318562
2030,2,20,11,0.676659209,0.033647155
2030,2,20,12,0.121822132,0.171501616
2030,2,20,13,0.51609301,0.959451023
2030,2,20,14,0.127380776,0.293346233
2030,2,20,15,0.675544833,0.976753634
2030,2,20,16,0.973632137,0.365512752
2030,2,20,17,0.825059554,0.764461993
2030,2,20,18,0.574521089,0.535405152
2030,2,20,19,0.535984701,0.94508535
2030,2,20,20,0.883536012,0.358246436
2030,2,20,21,0.410628302,0.679756472
2030,2,20,22,0.935284778,0.48273351
2030,2,20,23,0.715782952,0.123491651
2030,2,21,0,0.083011519,0.122196767
2030,2,21,1,0.154767158,0.197351702
2030,2,21,2,0.865858908,0.385519746
2030,2,21,3,0.013613674,0.679051158
2030,2,21,4,0.423598746,0.259104027
2030,2,21,5,0.626704293,0.395934074
2030,2,21,6,0.254966121,0.239334032
2030,2,21,7,0.045817383,0.845834252
2030,2,21,8,0.343777926,0.878687035
2030,2,21,9,0.348083086,0.10525689
2030,2,21,10,0.915509181,0.367900138
2030,2,21,11,0.231411265,0.740535815
2030,2,21,12,0.419773062,0.459655046
2030,2,21,13,0.794752432,0.279943021
2030,2,21,14,0.670804504,0.467657963
2030,2,21,15,0.175029938,0.630553778
2030,2,21,16,0.5268829,0.913099049
2030,2,21,17,0.675362849,0.077538781
2030,2,21,18,0.618268206,0.016774635
2030,2,21,19,0.327622259,0.496342336
2030,2,21,20,0.597342827,0.706740237
2030,2,21,21,0.24542034,0.908101789
2030,2,21,22,0.242327269,0.92516744
2030,2,21,23,0.081765427,0.886339462
2030,2,22,0,0.344574974,0.728527155
